customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop
Felix Cruz,1.0,3.0,47300.0,7310.0,9.0,159.0,600.0,598.0,1142.0,1189.0,1426.0,357.0,,244.0,0.2857565210433289,2017.0,38.77816192498726,-9.190950548139108,58.0,0,1.0,60081.0,246.23360655737704,1,0.7872705181338526,0.12166908007523176,0.0026464273231137964,0.009986518200429421,0.00995322980642799,0.01900767297481733,0.019789950233850967,0.02373462492302059,0.005941978329255505,0.0
Angela Calvin,0.0,1.0,23021.0,582.0,7.0,582.0,368.0,15.0,701.0,1237.0,935.0,117.0,459.0,121.0,0.1437452120955679,2013.0,38.75222367006032,-9.17383514275964,41.0,1,2.0,28017.0,231.54545454545453,1,0.8216796944712139,0.020773102045186852,0.020773102045186852,0.013134882392832923,0.0005353892279687332,0.0250205232537388,0.044151764999821534,0.03337259521005104,0.004176035978156119,0.01638291037584324
Sandra Jacoby,1.0,3.0,49461.0,1800.0,8.0,153.0,980.0,780.0,662.0,1332.0,1370.0,225.0,568.0,306.0,0.4059410749058222,2011.0,38.78246297638962,-9.12351880173631,84.0,1,0.0,57331.0,187.3562091503268,1,0.8627269714465123,0.031396626606896794,0.002668713261586227,0.017093718930421588,0.01360520486298861,0.011546981563203154,0.023233503689103627,0.02389632136191589,0.003924578325862099,0.009907379951509655
Kara Reimer,1.0,4.0,11532.0,574.0,11.0,1537.0,367.0,37.0,112.0,,1767.0,67.0,373.0,135.0,0.2367883878682228,2016.0,38.74974337889937,-9.080885565436262,38.0,1,3.0,16366.0,121.22962962962963,0,0.7046315532200904,0.03507271171941831,0.09391421239154345,0.022424538677746547,0.002260784553342295,0.006843455945252352,0.0,0.10796773799340095,0.004093853110106318,0.022791152389099352
Raymond Phan,0.0,2.0,14593.0,234.0,8.0,2079.0,789.0,35.0,115.0,200.0,2493.0,239.0,276.0,156.0,0.091173812036546,2016.0,38.74162780921204,-9.093725369252631,77.0,0,2.0,21053.0,134.9551282051282,0,0.6931553697810289,0.01111480549090391,0.09875077186149242,0.037476844155227285,0.0016624709067591316,0.005462404407922861,0.009499833752909324,0.11841542773001472,0.011352301334726643,0.013109770579014867
Norma Fields,3.0,3.0,26192.0,4553.0,16.0,390.0,743.0,780.0,994.0,1612.0,1321.0,,220.0,320.0,0.0126496144650554,2020.0,38.773050519066906,-9.191719341520471,41.0,1,3.0,36805.0,115.015625,1,0.711642439885885,0.12370601820404836,0.010596386360548838,0.0201874745279174,0.021192772721097677,0.027007200108680886,0.0437983969569352,0.035891862518679526,0.0,0.005977448716207037
Timothy Frey,4.0,5.0,20139.0,2673.0,14.0,252.0,501.0,687.0,1244.0,321.0,1697.0,393.0,410.0,350.0,,2014.0,38.74680441272152,-9.194189020929455,49.0,0,5.0,28317.0,80.90571428571428,1,0.7111982201504397,0.09439559275346965,0.008899247801673907,0.01769255217713741,0.024261044602182435,0.043931207401914044,0.01133594660451319,0.059928664759684995,0.013878588833562877,0.014478934915421831
Bobby Colby,1.0,1.0,21087.0,1100.0,7.0,1097.0,301.0,68.0,732.0,527.0,1347.0,138.0,515.0,151.0,0.1002292925182983,2010.0,38.76754394377183,-9.163528870337409,81.0,0,3.0,26912.0,178.2251655629139,1,0.7835538049940547,0.04087395957193817,0.04076248513674197,0.0111846016646849,0.002526753864447087,0.02719976218787158,0.019582342449464923,0.050052021403091555,0.00512782401902497,0.01913644470868014
David Loeza,0.0,1.0,28123.0,653.0,8.0,556.0,252.0,68.0,1095.0,356.0,795.0,204.0,436.0,195.0,0.1262397198081803,2015.0,38.75339859791229,-9.172096299789962,57.0,0,2.0,32538.0,166.86153846153846,1,0.8643124961583379,0.020068842584055564,0.01708771282807794,0.007744790706251153,0.0020898641588296763,0.03365295961644846,0.010941053537402422,0.024432970680435182,0.006269592476489028,0.013399717253672628
Angela Gonzalez,0.0,5.0,49333.0,444.0,14.0,119.0,834.0,535.0,1122.0,353.0,455.0,370.0,466.0,176.0,0.6360336086818826,2018.0,38.76365498588895,-9.150137239312375,41.0,1,3.0,54031.0,306.9943181818182,1,0.913049915789084,0.008217504765782606,0.0022024393403786715,0.015435583276267328,0.009901723084895708,0.020765856637856045,0.0065332864466695045,0.008421091595565509,0.006847920638152172,0.008624678425348411
Pablo Foxx,0.0,1.0,35760.0,263.0,8.0,559.0,359.0,194.0,549.0,894.0,910.0,72.0,419.0,199.0,0.1802942818068842,2010.0,38.76291881870221,-9.151025528442858,80.0,0,2.0,39979.0,200.89949748743717,1,0.8944695965381826,0.006578453688186298,0.013982340728882664,0.008979714350033767,0.004852547587483429,0.01373220940994022,0.022361739913454564,0.022761950023762474,0.0018009454963856025,0.010480502263688437
Kim Young,0.0,3.0,46218.0,5400.0,8.0,964.0,728.0,1122.0,1494.0,1318.0,310.0,299.0,592.0,299.0,0.1257519512054176,2010.0,38.73217977071103,-9.186413370551977,39.0,1,7.0,58445.0,195.46822742474916,0,0.7907947643083241,0.09239455898708188,0.016494139789545725,0.012456155359739927,0.019197536145093678,0.02556249465309265,0.022551116434254427,0.005304132089999145,0.005115920951321755,0.010129181281546754
Tammy Smith,0.0,2.0,12845.0,811.0,6.0,655.0,196.0,14.0,768.0,,910.0,140.0,273.0,173.0,0.290554810293613,2009.0,38.7606925341905,-9.14866544416553,69.0,1,1.0,16612.0,96.02312138728324,1,0.7732362147844931,0.04882013002648688,0.03942932819648447,0.011798699735131231,0.0008427642667950878,0.046231639778473395,0.0,0.05477967734168071,0.00842764266795088,0.016433903202504214
Robert Hood,0.0,2.0,5694.0,,8.0,796.0,265.0,32.0,677.0,349.0,580.0,80.0,424.0,204.0,0.2359333713813943,2017.0,38.7626583718741,-9.15987810877526,36.0,0,2.0,8897.0,43.61274509803921,1,0.639991008205013,0.0,0.08946836012138923,0.029785320894683602,0.003596717994829718,0.07609306507811622,0.03922670563111161,0.06519051365628864,0.008991794987074295,0.04765651343149376
Meghan Swan,1.0,4.0,17426.0,814.0,14.0,522.0,65.0,484.0,391.0,67.0,98.0,286.0,225.0,107.0,,2018.0,38.69636786111796,-9.11504498985918,77.0,1,2.0,20378.0,190.44859813084113,0,0.8551378938070469,0.03994503876729807,0.025615860241436843,0.0031897143978800667,0.02375110413190696,0.019187358916478554,0.0032878594562763767,0.004809107861419177,0.014034743350672294,0.011041319069584846
Charles Alger,1.0,4.0,9949.0,230.0,11.0,2369.0,775.0,243.0,22.0,45.0,1894.0,111.0,333.0,113.0,0.0260361768441129,2017.0,38.73400858808355,-9.171076298746788,72.0,0,2.0,15971.0,141.3362831858407,0,0.6229415816166802,0.014401101997370233,0.1483313505729134,0.04852545238244318,0.015215077327656376,0.0013774967127919355,0.002817606912528959,0.11858994427399662,0.0069500970509047645,0.020850291152714296
Lynne Baudoin,1.0,5.0,10932.0,213.0,9.0,1492.0,528.0,12.0,256.0,124.0,2295.0,100.0,360.0,123.0,0.2227165484053913,2015.0,38.74329563165835,-9.067014969379672,74.0,1,2.0,16312.0,132.6178861788618,0,0.6701814615007357,0.01305787150564002,0.09146640510053948,0.032368808239333004,0.0007356547327121138,0.01569396763119176,0.007601765571358509,0.14069396763119177,0.006130456105934282,0.022069641981363415
Annie Sanders,1.0,1.0,17545.0,1453.0,11.0,1923.0,521.0,239.0,48.0,100.0,582.0,239.0,110.0,79.0,0.030036513279907,2012.0,38.7402942123979,-9.138100346743116,71.0,1,2.0,22760.0,288.1012658227848,0,0.7708699472759226,0.06384007029876977,0.08449033391915642,0.02289103690685413,0.010500878734622144,0.00210896309314587,0.004393673110720563,0.025571177504393673,0.010500878734622144,0.0048330404217926184
Joseph Proffer,2.0,3.0,12515.0,941.0,9.0,46.0,928.0,1093.0,603.0,523.0,192.0,48.0,200.0,72.0,,2019.0,38.747781153508136,-9.15559404208098,34.0,0,3.0,17089.0,237.34722222222223,0,0.7323424425068757,0.05506466147814384,0.0026917900403768506,0.05430393820586342,0.0639592720463456,0.035285856398853066,0.030604482415588975,0.011235297559833811,0.002808824389958453,0.01170343495816022
Steve Roberson,0.0,5.0,12766.0,1928.0,13.0,794.0,780.0,270.0,47.0,60.0,2278.0,212.0,456.0,187.0,0.3152215558163919,2016.0,38.78347881796815,-9.083252551312563,43.0,0,0.0,19591.0,104.76470588235294,0,0.6516257465162575,0.09841253636874076,0.04052881425144199,0.039814200398142006,0.013781838599356848,0.002399060793221377,0.003062630799857077,0.11627788270124037,0.010821295492828339,0.023275994078913786
Richard Taylor,0.0,1.0,25754.0,5637.0,11.0,1343.0,485.0,1674.0,1840.0,1459.0,876.0,408.0,742.0,122.0,0.1254162208454417,2010.0,38.74959544642341,-9.11970687256083,58.0,0,6.0,40218.0,329.655737704918,0,0.6403600377940226,0.1401611218857228,0.03339300810582326,0.01205927694067333,0.04162315381172609,0.045750658908946244,0.036277288776169876,0.021781291958824407,0.01014471132328808,0.018449450494803322
Dorothy Solarz,1.0,1.0,4415.0,9616.0,23.0,52.0,698.0,1032.0,568.0,634.0,244.0,2281.0,129.0,68.0,0.2879354830109835,2016.0,38.77096467165976,-9.152442521807991,55.0,1,1.0,19669.0,289.25,0,0.22446489399562763,0.4888911485078042,0.0026437541308658294,0.035487315064314406,0.052468351212568,0.02887792973714983,0.03223346382632569,0.012405307844831969,0.11596929177894148,0.006558543901571
April Wheelock,1.0,5.0,8971.0,900.0,8.0,94.0,231.0,177.0,785.0,405.0,478.0,191.0,101.0,46.0,0.4543490942283232,2029.0,38.78514499497246,-9.133814945648092,25.0,1,1.0,12333.0,268.10869565217394,1,0.7273980377848049,0.07297494526879104,0.007621827616962621,0.018730235952323034,0.014351739236195572,0.06365036892888996,0.03283872537095597,0.038757804264980135,0.015486905051487879,0.008189410524608772
Louise Nelson,1.0,4.0,14128.0,966.0,18.0,211.0,283.0,625.0,893.0,319.0,305.0,249.0,305.0,73.0,0.9668155681047784,2020.0,38.78673986826424,-9.175748212344232,57.0,1,1.0,18284.0,250.46575342465752,0,0.7726974403850361,0.052833078101071976,0.011540144388536426,0.015478013563771603,0.0341828921461387,0.048840516298402976,0.017446948151389193,0.016681251367315686,0.013618464231021659,0.016681251367315686
Denise Bernal,1.0,4.0,18772.0,445.0,21.0,466.0,393.0,192.0,252.0,633.0,1397.0,262.0,202.0,69.0,0.5708483813977372,2021.0,38.70390820909679,-9.154481590709093,78.0,1,2.0,23014.0,333.536231884058,0,0.8156774137481533,0.019336056313548275,0.02024854436429999,0.017076562092639264,0.008342747892587122,0.010949856609020597,0.027504996958373166,0.060702181280959416,0.011384374728426176,0.0087772660119927
Mary Mariani,1.0,1.0,6297.0,12599.0,18.0,137.0,996.0,2095.0,1034.0,,79.0,1591.0,,155.0,0.4325626966914609,2018.0,38.755920439138656,-9.19016885430093,38.0,1,1.0,24828.0,160.18064516129033,0,0.25362493958434024,0.5074512647011439,0.005517963589495731,0.04011599806669889,0.08438053810214274,0.04164652811342033,0.0,0.003181891412920896,0.06408087642983729,0.0
James Maack,0.0,2.0,22897.0,1003.0,11.0,991.0,519.0,303.0,114.0,262.0,876.0,77.0,219.0,212.0,0.2177589462841564,2016.0,38.78167034693569,-9.077077575071904,39.0,0,2.0,27261.0,128.58962264150944,0,0.8399178313341403,0.03679248743626426,0.036352298154873265,0.01903818642016067,0.011114779355122702,0.004181798173214482,0.009610799310370125,0.03213381754154286,0.0028245478889255713,0.008033454385385715
Caitlin Davis,2.0,2.0,1933.0,1206.0,11.0,1971.0,495.0,428.0,38.0,60.0,792.0,144.0,355.0,81.0,0.1485477474633326,2014.0,38.75358394446819,-9.15751676818854,69.0,1,2.0,7422.0,91.62962962962963,0,0.2604419293990838,0.16248989490703314,0.26556184316895715,0.06669361358124495,0.05766639719752088,0.005119913769873349,0.008084074373484237,0.10670978172999192,0.019401778496362168,0.04783077337644839
Louis Worthley,0.0,3.0,6069.0,261.0,12.0,1606.0,652.0,4.0,682.0,215.0,2518.0,110.0,89.0,174.0,0.1965926462513607,2018.0,38.75200182591384,-9.08600508809839,53.0,1,3.0,12206.0,70.14942528735632,0,0.4972144846796657,0.021382926429624773,0.13157463542520073,0.05341635261346878,0.00032770768474520726,0.05587416024905784,0.01761428805505489,0.20629198754710798,0.0090119613304932,0.007291495985580862
Theresa Clarkson,0.0,4.0,12379.0,291.0,14.0,1270.0,587.0,19.0,33.0,156.0,1740.0,,477.0,211.0,0.1420520814910546,2015.0,38.73494754535446,-9.171157004573198,77.0,1,2.0,16952.0,80.34123222748815,0,0.7302383199622463,0.01716611609249646,0.07491741387446908,0.034627182633317606,0.0011208117036337895,0.0019466729589428975,0.009202453987730062,0.10264275601698915,0.0,0.02813827277017461
Rebecca Taylor,1.0,2.0,25522.0,2176.0,6.0,334.0,180.0,147.0,568.0,1340.0,1060.0,69.0,291.0,189.0,0.131527502979098,2014.0,38.73978812254671,-9.163824581268887,80.0,1,2.0,31687.0,167.65608465608466,1,0.8054407170132862,0.0686716950168839,0.01054060024615773,0.005680563006911351,0.004639126455644271,0.017925332155142488,0.04228863571811784,0.03345220437403352,0.0021775491526493515,0.009183576861173352
Lawrence Duenes,0.0,2.0,8053.0,2648.0,19.0,124.0,298.0,1382.0,1142.0,421.0,424.0,305.0,148.0,14.0,0.2044198192262792,2021.0,38.71080911717721,-9.15561073226158,25.0,0,0.0,14945.0,1067.5,0,0.5388424222147875,0.1771830043492807,0.008297089327534292,0.01993977919036467,0.0924723987955838,0.07641351622616259,0.02816995650719304,0.028370692539310807,0.02040816326530612,0.009902977584476414
Laura Hampton,0.0,6.0,12416.0,986.0,13.0,681.0,601.0,1099.0,331.0,578.0,1108.0,411.0,577.0,169.0,0.6450929935259833,2021.0,38.708167436284896,-9.176902332004172,31.0,1,2.0,18788.0,111.17159763313609,0,0.6608473493719396,0.052480306578667237,0.036246540344901,0.03198850329997871,0.05849478390461997,0.01761762827336598,0.03076431764956355,0.058973813072173725,0.02187566531828827,0.03071109218650202
Herman Starling,1.0,6.0,10517.0,656.0,17.0,359.0,116.0,446.0,656.0,583.0,714.0,40.0,299.0,98.0,0.4011710747196455,2017.0,38.71438344157725,-9.115052980647729,54.0,0,1.0,14386.0,146.79591836734693,0,0.7310579730293341,0.045599888780759074,0.024954817183372724,0.008063394967329348,0.031002363408869735,0.045599888780759074,0.04052551091338802,0.049631586264423745,0.0027804810232170164,0.020784095648547198
Jasper Tucker,3.0,3.0,46217.0,1911.0,21.0,222.0,737.0,522.0,901.0,519.0,1395.0,232.0,276.0,231.0,0.4838820914152639,2016.0,38.754751015136144,-9.159190364664592,78.0,0,2.0,52932.0,229.14285714285714,1,0.8731391218922391,0.03610292450691453,0.00419406030378599,0.013923524522028262,0.009861709362956246,0.017021839341041334,0.009805032872364543,0.02635456812514169,0.004382981939091665,0.0052142371344366355
Katherine Vaness,0.0,2.0,8551.0,2916.0,21.0,173.0,317.0,1177.0,284.0,553.0,629.0,281.0,288.0,5.0,0.2780466877016981,2021.0,38.740735812972446,-9.164340277236928,24.0,1,0.0,15169.0,3033.8,0,0.5637154723449139,0.19223416177730898,0.011404838816006329,0.02089788384204628,0.0775924583031182,0.018722394356912125,0.03645592985694508,0.04146614806513284,0.01852462258553629,0.0189860900520799
Jerry Mcbride,0.0,4.0,11514.0,457.0,14.0,204.0,159.0,168.0,521.0,165.0,64.0,526.0,143.0,57.0,0.8363528941522942,2015.0,38.7482885292573,-9.130034892400644,58.0,0,2.0,13921.0,244.2280701754386,1,0.8270957546153294,0.03282810142949501,0.014654119675310683,0.01142159327634509,0.012068098556138208,0.03742547230802385,0.01185259679620717,0.004597370878528842,0.037784641907908915,0.010272250556712879
Bernice Mcnair,1.0,4.0,19945.0,1045.0,9.0,279.0,647.0,529.0,661.0,497.0,1245.0,429.0,326.0,219.0,0.2152481850557678,2008.0,38.74991369275211,-9.153734311898468,46.0,1,3.0,25603.0,116.90867579908675,1,0.7790102722337227,0.0408155294301449,0.010897160489005195,0.025270476116080146,0.020661641213920244,0.02581728703667539,0.019411787681131117,0.048627114010076945,0.016755848923954222,0.012732882865289223
Laura Davis,0.0,2.0,21431.0,875.0,8.0,443.0,183.0,24.0,1006.0,231.0,759.0,30.0,193.0,102.0,0.0009849707528831,2011.0,38.75863899194483,-9.142765493242925,68.0,1,2.0,25175.0,246.81372549019608,1,0.8512810327706057,0.03475670307845084,0.017596822244289972,0.007269116186693148,0.0009533267130089375,0.03996027805362463,0.009175769612711023,0.030148957298907646,0.0011916583912611719,0.0076663356504468715
Dana Austin,0.0,1.0,23555.0,706.0,9.0,813.0,361.0,273.0,660.0,562.0,1540.0,218.0,447.0,114.0,0.1977809926950536,2017.0,38.75768433801105,-9.146121681359231,76.0,1,1.0,29135.0,255.5701754385965,1,0.8084777758709456,0.024232023339625878,0.027904582117727818,0.012390595503689721,0.009370173331045135,0.022653166294834392,0.01928951432984383,0.05285738802128025,0.007482409473142269,0.01534237171786511
Mable Shearer,1.0,4.0,6810.0,3674.0,9.0,2073.0,432.0,538.0,53.0,60.0,1298.0,189.0,340.0,98.0,0.091557017045304,2013.0,38.78241377017363,-9.162163219717758,60.0,1,2.0,15467.0,157.8265306122449,0,0.4402922350811405,0.23753798409517035,0.13402728389474364,0.0279304325337816,0.03478373310920023,0.0034266502877093167,0.003879226740803,0.08392060515937157,0.01221956423352945,0.021982284864550332
Andres Deleon,1.0,4.0,13382.0,3616.0,10.0,157.0,780.0,954.0,800.0,1104.0,1602.0,308.0,247.0,64.0,0.515537733153489,2014.0,38.73919769568533,-9.162059754434605,43.0,0,3.0,22950.0,358.59375,1,0.5830936819172113,0.1575599128540305,0.006840958605664488,0.03398692810457516,0.04156862745098039,0.034858387799564274,0.048104575163398694,0.06980392156862746,0.013420479302832244,0.010762527233115469
Lynn Thomas,0.0,1.0,10295.0,14922.0,22.0,49.0,653.0,1195.0,679.0,1350.0,113.0,1693.0,138.0,121.0,0.2895350156917476,2018.0,38.72516662309999,-9.202063110847888,85.0,0,0.0,31087.0,256.91735537190084,0,0.3311673689966867,0.4800077202689227,0.0015762215717180816,0.02100556502718178,0.03844050567761444,0.0218419274938077,0.04342651269019204,0.0036349599511049636,0.05446006369221861,0.004439154630552964
Frank Winters,1.0,5.0,13593.0,26.0,8.0,276.0,403.0,251.0,500.0,28.0,1267.0,207.0,510.0,227.0,0.4119247679142984,2014.0,38.79488327723935,-9.225231528518664,78.0,0,2.0,17061.0,75.15859030837004,0,0.7967293828028837,0.0015239434968641933,0.016177246351327588,0.023621124201394995,0.01471191606588125,0.02930660570892679,0.0016411699196999003,0.07426293886642049,0.012132934763495692,0.02989273782310533
Loretta Mink,0.0,5.0,6780.0,781.0,10.0,855.0,555.0,815.0,177.0,316.0,489.0,178.0,134.0,150.0,0.5774425391511291,2014.0,38.74562886377167,-9.19192316453373,78.0,1,0.0,11080.0,73.86666666666666,0,0.6119133574007221,0.07048736462093863,0.07716606498194946,0.050090252707581225,0.07355595667870037,0.015974729241877258,0.02851985559566787,0.04413357400722022,0.016064981949458483,0.012093862815884477
Vivian Hall,1.0,5.0,63251.0,8299.0,15.0,329.0,1064.0,1081.0,888.0,795.0,1340.0,343.0,338.0,342.0,0.6830942021545575,2011.0,38.731324020633,-9.18079175001095,46.0,1,3.0,77728.0,227.2748538011696,1,0.8137479415397283,0.10676976121860848,0.004232708933717579,0.013688760806916427,0.013907472210786332,0.011424454508027995,0.010227974475092631,0.01723960477562783,0.004412824207492796,0.0043484973240016465
William Wilson,1.0,2.0,9736.0,577.0,6.0,844.0,275.0,68.0,607.0,471.0,767.0,11.0,488.0,119.0,0.2114245360939333,2011.0,38.73788333834647,-9.15710504255057,68.0,0,0.0,13844.0,116.33613445378151,1,0.7032649523259173,0.041678705576422996,0.06096503900606761,0.01986420109794857,0.004911875180583647,0.04384570933256284,0.03402195897139555,0.05540306269864201,0.0007945680439179428,0.03524992776654146
Michael Casanova,1.0,2.0,7218.0,310.0,8.0,880.0,151.0,150.0,517.0,170.0,755.0,83.0,529.0,114.0,1.0,2015.0,38.73593225513466,-9.125658013132403,43.0,0,1.0,10763.0,94.41228070175438,1,0.6706308650004645,0.02880237851900028,0.08176159063458144,0.014029545665706588,0.0139366347672582,0.048034934497816595,0.01579485273622596,0.07014772832853294,0.007711604571216204,0.04914986527919725
Robert Lilley,1.0,5.0,16614.0,1666.0,8.0,625.0,369.0,382.0,2438.0,847.0,678.0,238.0,400.0,149.0,0.0576973351467495,2021.0,38.7318312517956,-9.192491791749884,58.0,0,0.0,24257.0,162.7986577181208,0,0.6849156944387187,0.06868120542523808,0.0257657583377994,0.015212103722636764,0.015748031496062992,0.1005070701240879,0.034917755699385745,0.027950694644844787,0.009811600775034011,0.016490085336191614
Douglas Smothers,0.0,5.0,4100.0,206.0,6.0,799.0,146.0,57.0,1064.0,,233.0,467.0,397.0,52.0,0.6424137323066716,2012.0,38.732544036198455,-9.17356213744079,39.0,0,1.0,7469.0,143.6346153846154,1,0.5489356004819922,0.027580666755924486,0.10697549872807605,0.01954746284643192,0.0076315437140179404,0.14245548266166824,0.0,0.031195608515196142,0.06252510376221716,0.053153032534475834
Deborah Marshall,2.0,5.0,8140.0,290.0,14.0,1493.0,111.0,207.0,560.0,464.0,143.0,75.0,426.0,56.0,0.8911106234058737,2017.0,38.74120197048951,-9.169562168946188,82.0,1,0.0,11909.0,212.66071428571428,1,0.6835166680661684,0.024351330926190275,0.12536736921655892,0.009320681837265933,0.017381812074901335,0.04702325971953984,0.038962129481904445,0.012007725249811068,0.006297757998152658,0.03577126542950709
Dale Chouinard,2.0,1.0,6098.0,4436.0,8.0,184.0,188.0,572.0,558.0,113.0,256.0,127.0,317.0,45.0,0.1311537015594419,2017.0,38.74743963000488,-9.155961236151954,33.0,0,2.0,12849.0,285.53333333333336,0,0.47458946221495835,0.34524087477624715,0.01432018055879835,0.014631488831815705,0.04451708304148183,0.04342750408592108,0.008794458712740292,0.01992372947311075,0.009884037668301034,0.02467118063662542
Juan French,3.0,1.0,40824.0,658.0,20.0,73.0,273.0,722.0,1111.0,898.0,218.0,90.0,538.0,67.0,0.2402903481091004,2014.0,38.76728404639452,-9.152597604016186,80.0,0,3.0,45405.0,677.6865671641791,0,0.8991080277502478,0.014491796057702896,0.0016077524501706862,0.006012553683515031,0.015901332452373088,0.02446867085122784,0.01977755753771611,0.004801233344345336,0.0019821605550049554,0.01184891531769629
Johnny Cooper,2.0,4.0,24424.0,1840.0,14.0,369.0,677.0,579.0,980.0,1436.0,531.0,390.0,417.0,309.0,0.3298539172118176,2008.0,38.7417611108075,-9.196343071792462,47.0,1,1.0,31643.0,102.40453074433657,1,0.7718610751192997,0.05814872167620011,0.011661346901368391,0.021394937268906237,0.018297885788326012,0.03097051480580223,0.04538128496033878,0.01678096261416427,0.012325000790064154,0.013178270075530133
Brittany Gibbs,2.0,2.0,8585.0,971.0,10.0,344.0,134.0,604.0,587.0,237.0,1074.0,1109.0,78.0,77.0,1.0,2021.0,38.7470624630832,-9.156152119228269,30.0,1,3.0,13723.0,178.2207792207792,0,0.6255920717044378,0.07075712307804416,0.025067405086351382,0.00976462872549734,0.044013699628361144,0.0427749034467682,0.017270276178678132,0.07826277053122495,0.08081323325803395,0.005683888362602929
Denise Brown,1.0,1.0,13888.0,432.0,15.0,232.0,182.0,101.0,552.0,314.0,682.0,67.0,136.0,43.0,0.7313572291964079,2017.0,38.74330364068207,-9.140258118282976,33.0,1,0.0,16586.0,385.72093023255815,1,0.837332690220668,0.026046062944652115,0.013987700470276136,0.010973109851682141,0.00608947304955987,0.0332810804292777,0.01893162908477029,0.041119016037622094,0.004039551428915953,0.008199686482575666
Jessica Clark,0.0,5.0,12472.0,1129.0,14.0,1154.0,217.0,45.0,41.0,7.0,1833.0,179.0,591.0,179.0,0.2148973275637462,2013.0,38.75703676910104,-9.154655149823864,80.0,1,0.0,17668.0,98.70391061452514,0,0.7059089880009056,0.06390083767262848,0.06531582522073806,0.012282091917591125,0.002546977586597238,0.0023205795788997056,0.0003961965134706815,0.10374688702739415,0.010131310844464569,0.03345030563731039
Megan Stodden,1.0,4.0,14124.0,804.0,7.0,190.0,709.0,994.0,143.0,547.0,898.0,248.0,221.0,102.0,0.6925897533077015,2010.0,38.77242983230112,-9.139592752348804,39.0,1,1.0,18878.0,185.07843137254903,0,0.7481724758978705,0.04258925733658227,0.010064625489988346,0.03755694459158809,0.05265388282657061,0.00757495497404386,0.028975527068545396,0.047568598368471236,0.013136984850090051,0.011706748596249603
Roxanne Hurley,1.0,2.0,74.0,340.0,7.0,1715.0,522.0,153.0,,179.0,1621.0,0.0,442.0,122.0,0.1075348184593074,2018.0,38.784040002835546,-9.078984296214063,74.0,1,2.0,5046.0,41.36065573770492,0,0.01466508125247721,0.06738010305192231,0.3398731668648434,0.10344827586206896,0.03032104637336504,0.0,0.03547364248910028,0.3212445501387237,0.0,0.08759413396749902
Alberta Mauriello,1.0,3.0,35818.0,1089.0,14.0,270.0,797.0,1078.0,953.0,725.0,1218.0,278.0,257.0,311.0,0.7056644897704138,2009.0,38.7819735128723,-9.116705767718388,82.0,1,2.0,42483.0,136.60128617363344,0,0.8431137160746651,0.025633782924934678,0.0063554833698185155,0.018760445354612434,0.025374855824682813,0.022432502412729798,0.017065649789327494,0.028670291646070194,0.006543793988183509,0.006049478614975402
Morris Galloway,0.0,5.0,6484.0,1059.0,10.0,,555.0,12.0,321.0,29.0,2154.0,64.0,272.0,138.0,0.2168393293440867,2016.0,38.74257315604349,-9.17696160580316,58.0,0,3.0,10950.0,79.34782608695652,0,0.5921461187214612,0.09671232876712328,0.0,0.050684931506849315,0.001095890410958904,0.029315068493150687,0.0026484018264840183,0.1967123287671233,0.005844748858447489,0.024840182648401828
Eric Munos,1.0,3.0,44205.0,,,344.0,863.0,672.0,1262.0,407.0,1601.0,458.0,383.0,284.0,0.358485932422769,2015.0,38.768033338165566,-9.180351054808728,69.0,0,1.0,50195.0,176.74295774647888,1,0.8806654049208088,0.0,0.006853272238270744,0.01719294750473155,0.013387787628249825,0.02514194640900488,0.008108377328419165,0.03189560713218448,0.00912441478234884,0.007630242055981671
Anne Mccullough,1.0,4.0,28715.0,511.0,16.0,171.0,719.0,728.0,982.0,2067.0,1224.0,254.0,450.0,284.0,0.1104136325528811,2014.0,38.76691801087835,-9.164909924020774,50.0,1,2.0,35821.0,126.13028169014085,1,0.8016247452611597,0.014265375059322743,0.00477373607660311,0.020072024789927697,0.020323274057117334,0.027414086708913765,0.05770358169788672,0.03416990033779068,0.007090812651796432,0.012562463359481869
Robert Lachance,1.0,3.0,1885.0,41.0,7.0,1409.0,731.0,211.0,11.0,42.0,2385.0,1503.0,533.0,117.0,0.142069361876238,2016.0,38.762457189227376,-9.179310501772845,34.0,0,1.0,8751.0,74.7948717948718,0,0.21540395383384756,0.004685178836704377,0.16101017026625528,0.08353331047880243,0.024111530110844475,0.0012569992000914182,0.0047994514912581415,0.2725402811107302,0.1717517997943092,0.060907324877156895
