customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop,Cluster,cluster
Joseph Hopkins,1.0,3.0,10643.0,1406.0,17.0,2063.0,347.0,416.0,32.0,2.0,178.0,200.0,104.0,90.0,0.1796458787220208,2014.0,38.720653053317136,-9.178193490236712,75.0,0,2.0,15391.0,171.01111111111112,0,0.6915080241699695,0.0913520888831135,0.1340393736599311,0.0225456435579234,0.0270287830550321,0.0020791371580793,0.0001299460723799,0.0115652004418166,0.0129946072379962,0.006757195763758,3,3
Kristen Pacheco,0.0,5.0,24265.0,3084.0,14.0,680.0,172.0,307.0,1018.0,235.0,247.0,253.0,220.0,124.0,0.8461905685352294,2017.0,38.70285675032606,-9.179862811329883,73.0,1,3.0,30481.0,245.81451612903223,0,0.7960696827531906,0.101177782881139,0.022308979364194,0.0056428594862373,0.0100718480364817,0.0333978544011023,0.0077097208096847,0.0081034086808175,0.0083002526163839,0.0072176109707686,0,0
Mark Collins,1.0,2.0,10216.0,3553.0,9.0,1125.0,817.0,1116.0,,1740.0,923.0,389.0,448.0,174.0,0.1540527435638715,2010.0,38.7192937625148,-9.161491436461048,37.0,0,7.0,20327.0,116.82183908045975,0,0.5025827716829833,0.1747921483740837,0.0553451074924976,0.0401928469523294,0.0549023466325576,0.0,0.0856004329217297,0.0454075859694003,0.019137108279628,0.0220396516947901,2,2
Leila Child,1.0,3.0,18227.0,4311.0,14.0,1887.0,250.0,462.0,61.0,50.0,569.0,97.0,225.0,84.0,0.03328259451023,2016.0,38.747640859262496,-9.18341650915321,53.0,1,2.0,26139.0,311.17857142857144,0,0.6973105321550174,0.1649259726844944,0.0721909789969011,0.0095642526492979,0.0176747388959026,0.0023336776464287,0.0019128505298595,0.0217682390298022,0.0037109300279276,0.0086078273843681,3,3
Willie Gutman,0.0,2.0,21862.0,956.0,8.0,420.0,945.0,243.0,576.0,459.0,892.0,34.0,475.0,162.0,0.1135308696310191,2010.0,38.76023859952022,-9.155486691949935,84.0,1,1.0,26862.0,165.8148148148148,0,0.8138634502270866,0.035589308316581,0.0156354701809247,0.0351798079070806,0.0090462363189635,0.0214429305338396,0.0170873352691534,0.0332067604794877,0.0012657285384558,0.0176829722284267,0,0
Pauline Germann,1.0,4.0,8213.0,32.0,11.0,1447.0,709.0,169.0,96.0,93.0,2918.0,301.0,471.0,43.0,0.1535131402644504,2019.0,38.73748725995016,-9.144255214545227,75.0,1,2.0,14449.0,336.0232558139535,0,0.5684130389646342,0.0022146861374489,0.10014533877777,0.0490691397328534,0.0116963111634023,0.0066440584123468,0.006436431586961,0.2019516921586269,0.0208318914803792,0.0325974115855768,4,4
Patricia Wilkerson,0.0,3.0,12977.0,655.0,21.0,141.0,97.0,202.0,516.0,387.0,56.0,36.0,461.0,88.0,0.8588735926169204,2011.0,38.76306385919963,-9.18767707091851,43.0,1,1.0,15528.0,176.45454545454547,0,0.8357161257083977,0.0421818650180319,0.0090803709428129,0.0062467800103039,0.0130087583719732,0.0332302936630602,0.0249227202472952,0.0036063884595569,0.0023183925811437,0.029688304997424,0,0
Bob Valverde,1.0,1.0,11928.0,9356.0,9.0,40.0,456.0,1297.0,802.0,1138.0,175.0,1700.0,251.0,40.0,0.1713713503014746,2015.0,38.71893045824144,-9.144661025882792,47.0,0,1.0,27143.0,678.575,0,0.4394503186825332,0.344692922668828,0.0014736764543344,0.0167999115794127,0.0477839590317945,0.0295472129094057,0.0419260951258151,0.0064473344877132,0.0626312493092141,0.0092473197509486,1,1
Doreen Smith,1.0,4.0,14826.0,544.0,,1723.0,339.0,455.0,27.0,31.0,2028.0,284.0,291.0,114.0,0.0532000305402956,2012.0,38.76317031984568,-9.138077320578171,56.0,1,5.0,20548.0,180.24561403508773,0,0.7215300759197976,0.0264745960677438,0.0838524430601518,0.0164979560054506,0.0221432742846019,0.0013139964960093,0.0015086626435662,0.0986957368113685,0.0138212964765427,0.0141619622347673,4,4
Christine Wine,1.0,3.0,9385.0,268.0,22.0,571.0,113.0,137.0,580.0,255.0,604.0,262.0,,42.0,0.6881408804608523,2021.0,38.70974933991057,-9.162726663900877,81.0,1,2.0,12175.0,289.8809523809524,0,0.7708418891170431,0.022012320328542,0.0468993839835728,0.0092813141683778,0.0112525667351129,0.0476386036960985,0.0209445585215605,0.0496098562628336,0.0215195071868583,0.0,0,0
Jan Morris,1.0,5.0,63863.0,1950.0,14.0,156.0,389.0,510.0,679.0,750.0,330.0,256.0,208.0,362.0,0.3464669300972268,2003.0,38.780481516116936,-9.161574964561746,43.0,0,3.0,69091.0,190.85911602209944,0,0.9243316785109492,0.0282236470741485,0.0022578917659318,0.0056302557496634,0.0073815692347773,0.0098276186478702,0.0108552488746725,0.0047763095048559,0.0037052582825548,0.0030105223545758,0,0
Jack West,6.0,3.0,9350.0,1682.0,14.0,268.0,16.0,424.0,403.0,548.0,658.0,123.0,283.0,75.0,0.1623579993754902,2021.0,38.746820415919366,-9.15669950407231,35.0,0,3.0,13755.0,183.4,0,0.6797528171573973,0.1222828062522719,0.0194838240639767,0.0011632133769538,0.0308251544892766,0.0292984369320247,0.0398400581606688,0.0478371501272264,0.0089422028353326,0.0205743366048709,0,0
Arnoldo Hilchey,1.0,2.0,8951.0,9915.0,23.0,8.0,705.0,873.0,795.0,501.0,366.0,1619.0,247.0,91.0,0.2233370680480458,2017.0,38.75129607831656,-9.197268059887424,68.0,0,0.0,23980.0,263.5164835164835,0,0.3732693911592994,0.4134695579649708,0.0003336113427856,0.0293994995829858,0.0364053377814845,0.0331526271893244,0.0208924103419516,0.0152627189324437,0.0675145954962468,0.010300250208507,1,1
Patrick Granado,2.0,2.0,33085.0,7817.0,9.0,1428.0,37.0,667.0,1038.0,1941.0,1461.0,375.0,338.0,153.0,0.1804627092933177,2018.0,38.74400771207749,-9.18062826198765,37.0,0,3.0,48187.0,314.9477124183006,0,0.6865959698673916,0.1622221761055886,0.0296345487372112,0.0007678419490734,0.0138419075684313,0.0215410795442754,0.0402805735986884,0.0303193807458443,0.0077821819162844,0.007014339967211,0,0
Matthew Simpson,0.0,5.0,10358.0,89.0,9.0,471.0,280.0,150.0,209.0,,2047.0,41.0,286.0,120.0,0.3658117953792783,2016.0,38.75616183984766,-9.11760635841012,39.0,0,1.0,13931.0,116.09166666666668,0,0.7435216423803029,0.0063886296748259,0.0338094896274495,0.0200990596511377,0.010767353384538,0.0150025123824563,0.0,0.1469384825209963,0.0029430765917737,0.0205297537865192,4,4
Jeffrey Guerrero,1.0,4.0,11875.0,1216.0,13.0,1922.0,470.0,457.0,36.0,689.0,182.0,601.0,230.0,114.0,0.0821238034001968,2016.0,38.760971281057024,-9.147472968045951,41.0,0,2.0,17678.0,155.0701754385965,0,0.6717388844891956,0.0687860617716936,0.1087227061884828,0.0265867179545197,0.0258513406493947,0.0020364294603461,0.0389749971716257,0.0102952822717501,0.0339970584907795,0.0130105215522117,3,3
Jill Noble,0.0,4.0,18078.0,6700.0,10.0,859.0,980.0,1358.0,1461.0,1887.0,886.0,502.0,344.0,394.0,0.2365846847579754,2004.0,38.75499826312968,-9.146067852675332,71.0,1,3.0,33055.0,83.89593908629442,0,0.5469066707003479,0.202692482226592,0.0259869913780063,0.0296475571018,0.0410830434124943,0.044199062169112,0.0570866737256088,0.0268038118287702,0.0151868098623506,0.0104068975949175,0,0
Hugh Cruz,2.0,5.0,9886.0,1092.0,10.0,187.0,283.0,553.0,484.0,240.0,367.0,122.0,121.0,27.0,0.0870237898081633,2025.0,38.74848163862801,-9.157094222054818,28.0,0,5.0,13335.0,493.8888888888889,0,0.7413573303337083,0.0818897637795275,0.0140232470941132,0.0212223472065991,0.0414698162729658,0.0362954630671166,0.0179977502812148,0.0275215598050243,0.0091488563929508,0.0090738657667791,0,0
Claudia Stevens,1.0,7.0,20818.0,218.0,19.0,104.0,288.0,57.0,592.0,502.0,865.0,37.0,336.0,311.0,0.210930072893758,2019.0,38.75922994345984,-9.15314533271872,39.0,1,2.0,23817.0,76.58199356913184,0,0.8740815383969434,0.0091531259184616,0.0043666288785321,0.0120922030482428,0.0023932485199647,0.0248561951547214,0.0210773817021455,0.0363185959608682,0.00155351219717,0.0141075702229499,0,0
Sandra Head,2.0,1.0,10254.0,8627.0,15.0,65.0,298.0,943.0,809.0,366.0,181.0,1219.0,288.0,151.0,0.2913970638960431,2016.0,38.741567325720965,-9.199167773968057,76.0,1,1.0,23050.0,152.64900662251657,0,0.4448590021691974,0.3742733188720173,0.002819956616052,0.0129284164859002,0.0409110629067245,0.0350976138828633,0.01587852494577,0.0078524945770065,0.0528850325379609,0.0124945770065075,1,1
Theresa Nutting,1.0,5.0,16035.0,2138.0,12.0,581.0,199.0,392.0,1573.0,910.0,1017.0,149.0,227.0,247.0,0.4206129303775398,2015.0,38.74462642968534,-9.149228974613296,58.0,1,2.0,23221.0,94.01214574898783,0,0.6905387364885234,0.0920718315318031,0.0250204556220662,0.0085698290340639,0.0168812712630808,0.0677404073898626,0.0391886654321519,0.0437965634554928,0.006416605658671,0.009775634124284,0,0
Lester Brito,0.0,2.0,20979.0,1336.0,6.0,984.0,400.0,227.0,1252.0,723.0,841.0,115.0,308.0,131.0,0.115194484951676,2015.0,38.728569745238936,-9.171674122428607,28.0,0,3.0,27165.0,207.3664122137405,0,0.7722805080066262,0.0491809313454813,0.0362230811706239,0.014724829744156,0.0083563408798085,0.0460887170992085,0.0266151297625621,0.0309589545370881,0.0042333885514448,0.0113381189030001,0,0
Mary Dixon,0.0,7.0,11511.0,2539.0,22.0,464.0,132.0,896.0,902.0,590.0,799.0,85.0,342.0,125.0,0.2025116057426682,2018.0,38.77685659094315,-9.148664292792285,53.0,1,2.0,18260.0,146.08,0,0.63039430449069,0.1390470974808324,0.0254107338444687,0.0072289156626506,0.0490690032858707,0.0493975903614457,0.0323110624315443,0.0437568455640744,0.0046549835706462,0.0187294633077765,0,0
Isabel Lederman,1.0,4.0,34143.0,2521.0,8.0,455.0,866.0,791.0,1388.0,1332.0,987.0,193.0,357.0,219.0,0.233709124858684,2010.0,38.72541497285148,-9.170882943861931,43.0,1,2.0,43033.0,196.4977168949772,0,0.7934143564241396,0.0585829479701624,0.010573280970418,0.0201240908140264,0.018381242302419,0.0322543164548137,0.0309529895661469,0.022935886412753,0.0044849301698696,0.008295958915251,0,0
Martha Swanson,0.0,6.0,39008.0,4492.0,12.0,481.0,570.0,500.0,1600.0,1324.0,902.0,289.0,533.0,213.0,0.1281781786599584,2017.0,38.714688009941824,-9.148572753083812,40.0,1,4.0,49699.0,233.32863849765255,0,0.7848850077466347,0.0903841123563854,0.0096782631441276,0.0114690436427292,0.0100605645988852,0.0321938067164329,0.0266403750578482,0.018149258536389,0.0058150063381556,0.0107245618624117,0,0
Bobby Korpal,1.0,4.0,45446.0,1909.0,10.0,196.0,394.0,699.0,1011.0,757.0,1712.0,397.0,316.0,225.0,0.3683065190830804,2010.0,38.725312096945935,-9.194702872489682,,0,3.0,52837.0,234.8311111111111,0,0.8601169634914927,0.0361299846698336,0.0037095217366618,0.0074568957359426,0.0132293657853398,0.0191343187539035,0.0143270814012907,0.0324015368018623,0.0075136741298711,0.0059806574938016,0,0
Hattie Jones,1.0,4.0,11022.0,1980.0,13.0,1041.0,808.0,30.0,54.0,71.0,2984.0,102.0,343.0,110.0,0.013997815422425,2019.0,38.740612572986585,-9.096996915145311,75.0,1,2.0,18435.0,167.5909090909091,0,0.5978844589096827,0.1074043938161106,0.0564686737184703,0.0438296718199077,0.0016273393002441,0.0029292107404393,0.0038513696772443,0.1618660157309465,0.0055329536208299,0.0186059126661242,4,4
Dawn Cruz,2.0,4.0,19445.0,1504.0,,457.0,442.0,562.0,851.0,1014.0,1073.0,305.0,,151.0,0.4641291895983848,2015.0,38.7276879256874,-9.18128827152389,65.0,1,2.0,25653.0,169.88741721854305,0,0.758001013526683,0.0586286204342572,0.0178146805441858,0.0172299536116633,0.0219077690718434,0.0331735079717771,0.0395275406385218,0.0418274665731103,0.0118894476279577,0.0,0,0
Cheryl Mcbride,1.0,2.0,11857.0,2222.0,6.0,213.0,567.0,452.0,971.0,620.0,1793.0,360.0,528.0,147.0,0.0486458668223468,2016.0,38.73165275367984,-9.121552936176217,73.0,1,3.0,19583.0,133.21768707482994,0,0.6054741357299699,0.1134657611193382,0.0108767808813767,0.0289536843180309,0.0230812439360669,0.0495838227033651,0.0316601133636317,0.091559005259664,0.0183832916304958,0.0269621610580605,2,2
Pauline Austin,0.0,2.0,9438.0,1888.0,7.0,984.0,55.0,269.0,652.0,778.0,852.0,170.0,15.0,118.0,0.159083614518006,2010.0,38.74651924081145,-9.176197485949114,83.0,1,1.0,15101.0,127.97457627118644,0,0.6249917224024899,0.1250248327925303,0.0651612475994967,0.0036421429044434,0.0178133898417323,0.0431759486126746,0.0515197669028541,0.0564201046288325,0.0112575326137341,0.0009933117012118,3,3
Debra Whitaker,1.0,6.0,19311.0,2397.0,14.0,480.0,94.0,668.0,978.0,393.0,356.0,290.0,566.0,275.0,0.0840338197965681,2017.0,38.7316880768652,-9.15484379662042,49.0,1,3.0,25533.0,92.84727272727272,0,0.7563153565973446,0.093878510163318,0.018799201033956,0.003681510202483,0.0261622214389221,0.0383033721066854,0.0153918458465515,0.0139427407668507,0.0113578506246817,0.0221673912192065,0,0
Veronica Mccloud,0.0,5.0,30641.0,3113.0,10.0,2032.0,377.0,400.0,47.0,77.0,403.0,94.0,275.0,79.0,0.0882519709898451,2017.0,38.76098637965338,-9.168311040620752,83.0,1,2.0,37459.0,474.1645569620253,0,0.8179876665153901,0.0831041939186844,0.0542459755999893,0.0100643370084625,0.0106783416535412,0.001254705144291,0.0020555807683066,0.0107584292159427,0.0025094102885821,0.0073413598868095,0,0
Michael Walter,1.0,6.0,12272.0,21.0,10.0,2237.0,480.0,0.0,125.0,11.0,2566.0,73.0,471.0,141.0,0.0233337422016622,2017.0,38.74040433479596,-9.107540558864349,46.0,0,2.0,18256.0,129.47517730496455,0,0.6722173531989483,0.0011503067484662,0.1225350569675723,0.0262927256792287,0.0,0.0068470639789658,0.0006025416301489,0.1405565293602103,0.003998685363716,0.0257997370727432,4,4
Tarah Woods,1.0,2.0,6855.0,1802.0,8.0,823.0,362.0,200.0,626.0,465.0,739.0,294.0,503.0,215.0,0.1804914184429379,2007.0,38.74824075134757,-9.157285749015644,42.0,1,1.0,12669.0,58.92558139534884,0,0.5410845370589629,0.142236956350146,0.0649617175783408,0.0285736837950903,0.0157865656326466,0.0494119504301839,0.0367037650959033,0.0583313600126292,0.0232062514799905,0.0397032125661062,2,2
Tashia Murphy,,2.0,25050.0,264.0,9.0,659.0,341.0,,1078.0,262.0,156.0,129.0,553.0,64.0,0.0451915144151396,2016.0,38.73243504600347,-9.170523351111203,54.0,1,1.0,28492.0,445.1875,0,0.8791941597641443,0.0092657588094903,0.0231292994524778,0.0119682717955917,0.0,0.037835181805419,0.0091955636669942,0.0054752211146988,0.0045275866910009,0.0194089569001825,0,0
Ella Simmions,1.0,3.0,10075.0,2103.0,9.0,1642.0,727.0,133.0,504.0,28.0,1662.0,282.0,335.0,145.0,0.0270917409390099,2015.0,38.74416169827419,-9.143842476196602,82.0,1,2.0,17491.0,120.62758620689657,0,0.5760105196958436,0.1202332628208793,0.0938768509519181,0.0415642330341318,0.0076039105825853,0.028814819049797,0.0016008232805442,0.0950202961523069,0.0161225773254816,0.0191527071065119,4,4
Michael Cone,0.0,1.0,10904.0,2281.0,17.0,2082.0,315.0,398.0,45.0,37.0,593.0,219.0,312.0,83.0,0.0393543519147177,2014.0,38.74745831322481,-9.175974984733834,57.0,0,3.0,17186.0,207.06024096385545,0,0.6344699173746072,0.1327243104852787,0.1211451181193995,0.0183288723379494,0.0231583847317584,0.0026184103339927,0.0021529151635051,0.0345048295123938,0.0127429302920982,0.0181543116490166,3,3
Gina Jones,0.0,5.0,11455.0,1799.0,10.0,421.0,286.0,103.0,808.0,915.0,272.0,181.0,682.0,267.0,0.0737161294279057,2014.0,38.72423354761711,-9.151783601511342,61.0,1,2.0,16922.0,63.37827715355805,0,0.676929440964425,0.106311310719773,0.0248788559271953,0.0169010755229878,0.006086750975062,0.0477484930859236,0.0540716227396288,0.0160737501477366,0.0106961352086041,0.0403025647086632,2,2
David Bogle,1.0,4.0,6387.0,516.0,14.0,680.0,185.0,973.0,600.0,475.0,944.0,357.0,255.0,333.0,0.5526676831004886,2021.0,38.7272062093807,-9.120048763209152,51.0,0,1.0,11372.0,34.150150150150154,0,0.5616426310235667,0.0453746042912416,0.0597959901512486,0.016268026732325,0.0855610270840661,0.0527611677805135,0.0417692578262398,0.0830109039746746,0.0313928948294055,0.0224234963067182,2,2
Florence Larson,1.0,4.0,7402.0,476.0,8.0,1908.0,487.0,341.0,41.0,97.0,1233.0,1462.0,223.0,167.0,0.0965750489010838,2014.0,38.71962415626099,-9.168841822979791,84.0,1,2.0,13670.0,81.8562874251497,0,0.5414776883686906,0.0348207754206291,0.139575713240673,0.0356254572055596,0.0249451353328456,0.0029992684711046,0.0070958302852962,0.0901975128017556,0.106949524506218,0.0163130943672275,3,3
Brett Stinson,2.0,1.0,6667.0,,8.0,89.0,577.0,497.0,1424.0,696.0,309.0,1547.0,359.0,41.0,0.3703436007489941,2018.0,38.718792536934885,-9.163696449580634,51.0,0,0.0,12165.0,296.7073170731707,0,0.5480476777640773,0.0,0.0073160706946157,0.0474311549527332,0.0408549116317303,0.1170571311138512,0.057213316892725,0.0254007398273736,0.1271681052198931,0.0295108919030004,1,1
Betty Boyd,1.0,1.0,1795.0,9553.0,,218.0,861.0,1392.0,1058.0,951.0,130.0,1754.0,402.0,115.0,0.313040133520193,2018.0,38.752221975137104,-9.182000743210097,69.0,1,0.0,18114.0,157.51304347826087,0,0.0990946229435795,0.5273821353649111,0.012034890140223,0.0475322954620735,0.0768466379595892,0.0584078613227337,0.0525008280887711,0.0071767693496742,0.0968311803025284,0.0221927790659158,1,1
Alice Doss,0.0,2.0,17404.0,297.0,6.0,620.0,295.0,251.0,260.0,953.0,433.0,33.0,336.0,81.0,0.27374120965895,2011.0,38.74488092417902,-9.138056971156578,54.0,1,0.0,20882.0,257.8024691358025,0,0.8334450723110813,0.0142227755962072,0.0296906426587491,0.0141269993295661,0.0120199214634613,0.0124509146633464,0.0456373910544967,0.0207355617278038,0.0015803083995785,0.0160904127957092,0,0
David Dahlberg,0.0,4.0,32445.0,5192.0,9.0,1298.0,565.0,1563.0,1260.0,1601.0,692.0,475.0,322.0,152.0,0.1399113257837948,2016.0,38.73557520141543,-9.162538164256784,37.0,0,5.0,45413.0,298.76973684210526,0,0.7144430009028252,0.1143284962455684,0.0285821240613921,0.0124413714134719,0.0344174575562063,0.0277453592583621,0.0352542223592363,0.0152379274657036,0.0104595600378746,0.0070904806993592,0,0
Howard Gatlin,0.0,3.0,19188.0,38.0,13.0,15.0,80.0,90.0,465.0,251.0,377.0,9.0,530.0,17.0,0.3879691839200612,2017.0,38.72902652692086,-9.1448757324928,85.0,0,2.0,21043.0,1237.8235294117646,0,0.9118471700803118,0.0018058261654707,0.0007128261179489,0.0038017392957277,0.0042769567076937,0.0220976096564178,0.0119279570403459,0.0179156964311172,0.0004276956707693,0.0251865228341966,0,0
Melba Hill,2.0,2.0,33535.0,7363.0,9.0,1720.0,1149.0,1558.0,1306.0,1551.0,1134.0,430.0,15.0,217.0,0.1711691425374808,2012.0,38.75622104555472,-9.195631839546932,35.0,1,,49761.0,229.31336405529956,0,0.6739213440244368,0.1479672836156829,0.0345652217600128,0.0230903719780551,0.0313096601756395,0.0262454532666144,0.0311689877614999,0.0227889310906131,0.0086413054400032,0.0003014408874419,0,0
Allan Hudson,0.0,6.0,27875.0,256.0,14.0,802.0,478.0,749.0,552.0,727.0,,302.0,,331.0,0.0266702480512202,2016.0,38.81396148691785,-9.089283932839685,80.0,0,1.0,31741.0,95.89425981873111,0,0.8782016949686525,0.0080652783466179,0.025267004820264,0.0150593869128256,0.0235972401625657,0.0173907564348949,0.0229041303046532,0.0,0.0095145080495258,0.0,0,0
Tina Medina,1.0,1.0,30497.0,487.0,6.0,1090.0,232.0,98.0,972.0,612.0,873.0,1198.0,600.0,187.0,0.1799402514765407,2007.0,38.74372245993371,-9.163388664775942,39.0,1,0.0,36659.0,196.0374331550802,0,0.831910308519054,0.0132845958700455,0.0297334897296707,0.0063285959791592,0.0026732862325759,0.0265146348782018,0.016694399738127,0.0238140702146812,0.0326795602716931,0.0163670585667912,0,0
Jennifer Dowd,1.0,6.0,6644.0,89.0,8.0,1288.0,818.0,267.0,12.0,184.0,1827.0,3.0,440.0,131.0,0.2283350958019665,2020.0,38.76377498393928,-9.124635662581774,69.0,1,2.0,11572.0,88.33587786259542,0,0.5741444866920152,0.0076909782232976,0.1113031455236778,0.070687867265814,0.0230729346698928,0.0010369858278603,0.0159004493605254,0.1578810922917387,0.000259246456965,0.0380228136882129,4,4
Ruby Wright,0.0,5.0,25276.0,5765.0,9.0,,565.0,1507.0,1669.0,438.0,403.0,331.0,482.0,257.0,0.1800365869626204,2005.0,38.75876405366729,-9.179980122984444,49.0,1,5.0,36436.0,141.77431906614785,0,0.6937095180590624,0.1582226369524646,0.0,0.0155066417828521,0.0413601932155011,0.0458063453727083,0.0120210780546712,0.0110604896256449,0.0090844220002195,0.0132286749368756,0,0
Toni Tran,1.0,1.0,28590.0,4443.0,9.0,773.0,1006.0,1338.0,1228.0,874.0,1032.0,545.0,231.0,280.0,0.1071058373548153,2018.0,38.766648776973575,-9.11691250084476,57.0,1,6.0,40060.0,143.07142857142858,0,0.7136794807788317,0.1109086370444333,0.0192960559161258,0.0251123315027458,0.0333999001497753,0.0306540189715426,0.0218172740888667,0.0257613579630554,0.0136045931103344,0.0057663504742885,0,0
Gloria Corpus,2.0,5.0,505.0,637.0,19.0,127.0,345.0,162.0,811.0,371.0,600.0,112.0,248.0,153.0,0.976134077323402,2018.0,38.77550783099152,-9.20425151727554,82.0,1,2.0,3918.0,25.607843137254903,0,0.1288922919857069,0.1625829504849412,0.0324144971924451,0.0880551301684532,0.0413476263399693,0.2069933639612046,0.094691168963757,0.1531393568147013,0.0285860132720775,0.0632976008167432,2,2
Tommy Perry,1.0,5.0,14049.0,756.0,10.0,1877.0,593.0,212.0,,111.0,1483.0,58.0,298.0,260.0,0.2568878685115038,2017.0,38.75209087663878,-9.140579815169774,80.0,1,2.0,19437.0,74.75769230769231,0,0.7227967278901065,0.0388948911869115,0.096568400473324,0.0305088233780933,0.0109070329783402,0.0,0.0057107578329989,0.0762977825796162,0.0029839995884138,0.0153315840921952,3,3
Patricia Creason,0.0,5.0,15928.0,2143.0,19.0,1888.0,1405.0,423.0,69.0,,583.0,172.0,240.0,20.0,0.0886488509272723,2027.0,38.73939518220304,-9.168517168040388,26.0,1,1.0,22851.0,1142.55,0,0.6970373287821102,0.0937814537656995,0.0826222047175178,0.0614852741674325,0.0185112248916896,0.003019561507155,0.0,0.0255131066474114,0.0075270228874009,0.0105028226335827,3,3
Albertha Begley,0.0,4.0,17426.0,918.0,7.0,650.0,157.0,133.0,826.0,515.0,541.0,319.0,288.0,88.0,0.4635550923996487,2020.0,38.71603541386039,-9.181239559800966,45.0,1,1.0,21773.0,247.42045454545453,0,0.8003490561704864,0.0421623111192761,0.0298534882652826,0.0072107656271528,0.0061084829835116,0.0379368943186515,0.0236531483948009,0.0248472879254122,0.014651173471731,0.0132273917236944,0,0
Phillip Marvin,1.0,3.0,12191.0,73.0,12.0,1743.0,819.0,309.0,124.0,3.0,1870.0,38.0,202.0,15.0,0.0165806486497879,2016.0,38.78310223696451,-9.111810669545076,40.0,0,1.0,17372.0,1158.1333333333334,0,0.701761455215289,0.0042021644024867,0.1003338705963619,0.0471448307621459,0.0177872438406631,0.007137923094635,0.0001726916877734,0.1076444853787704,0.00218742804513,0.0116279069767441,4,4
Bret Philbert,2.0,1.0,7369.0,10826.0,23.0,372.0,460.0,1710.0,1113.0,1229.0,365.0,1409.0,239.0,75.0,0.3640511025827862,2013.0,38.7727076179772,-9.15904160393646,46.0,0,1.0,25092.0,334.56,0,0.2936792603220149,0.4314522556990275,0.0148254423720707,0.0183325362665391,0.0681492109038737,0.0443567670970827,0.0489797545034273,0.0145464689941017,0.0561533556512035,0.0095249481906583,1,1
Douglas Catholic,1.0,2.0,8217.0,,14.0,79.0,202.0,197.0,763.0,630.0,640.0,313.0,288.0,69.0,0.4917743823956364,2015.0,38.76316596134277,-9.15251983179853,46.0,0,0.0,11329.0,164.18840579710144,0,0.7253067349280607,0.0,0.0069732544796539,0.0178303468973431,0.0173890016771118,0.067349280607291,0.0556094977491393,0.0564921881896019,0.0276282107864771,0.0254214846853208,2,2
Henry Gofton,0.0,4.0,17625.0,184.0,19.0,245.0,143.0,180.0,776.0,227.0,554.0,203.0,225.0,9.0,0.7472040878318977,2019.0,38.75196578161292,-9.170237194061787,60.0,0,1.0,20362.0,2262.4444444444443,0,0.8655829486298006,0.0090364404282486,0.0120322168745702,0.0070228857676063,0.0088399960711128,0.0381102052843532,0.0111482172674589,0.027207543463314,0.0099695511246439,0.011049995088891,0,0
Brian Harris,,2.0,6993.0,2818.0,20.0,163.0,45.0,,513.0,664.0,771.0,249.0,311.0,30.0,,2028.0,38.72937519497022,-9.168610162569609,25.0,0,0.0,12527.0,417.56666666666666,0,0.5582342140975493,0.2249540991458449,0.013011894308294,0.0035922407599584,0.0,0.0409515446635267,0.0530055081024986,0.0615470583539554,0.0198770655384369,0.0248263750299353,0,0
Dorothy Seeley,1.0,7.0,14077.0,2552.0,12.0,2200.0,415.0,114.0,29.0,59.0,593.0,243.0,229.0,88.0,0.0138573631780319,2011.0,38.720435226745934,-9.19454030585539,78.0,1,2.0,20511.0,233.07954545454547,0,0.6863146604261128,0.1244210423675101,0.1072595192823363,0.0202330456828043,0.0055579932719028,0.0014138754814489,0.0028765052898444,0.0289113158792842,0.0118473014480035,0.0111647408707522,3,3
Darren Mckoy,1.0,4.0,15741.0,414.0,18.0,328.0,257.0,118.0,629.0,21.0,444.0,409.0,352.0,77.0,0.5683982911880987,2014.0,38.72906297526725,-9.122579252671091,73.0,0,1.0,18713.0,243.025974025974,0,0.8411799283920269,0.0221236573505049,0.0175279217656174,0.0137337679687917,0.0063057767327526,0.0336129963127237,0.0011222145032864,0.0237268209266285,0.021856463421151,0.0188104526265163,2,2
Mary Coco,0.0,2.0,7501.0,1106.0,18.0,130.0,411.0,1485.0,155.0,453.0,15.0,705.0,311.0,22.0,0.0026791289017196,2020.0,38.73649731724,-9.16905557795146,26.0,1,0.0,12272.0,557.8181818181819,0,0.611228813559322,0.0901238591916558,0.010593220338983,0.0334908735332464,0.1210071707953063,0.0126303780964797,0.0369132985658409,0.001222294654498,0.057447848761408,0.0253422425032594,1,1
